id,model_name,model_sha,model_precision,model_type,model_weight_type,model_architecture,model_average_score,model_has_chat_template,evaluations_ifeval_name,evaluations_ifeval_value,evaluations_ifeval_normalized_score,evaluations_bbh_name,evaluations_bbh_value,evaluations_bbh_normalized_score,evaluations_math_name,evaluations_math_value,evaluations_math_normalized_score,evaluations_gpqa_name,evaluations_gpqa_value,evaluations_gpqa_normalized_score,evaluations_musr_name,evaluations_musr_value,evaluations_musr_normalized_score,evaluations_mmlu_pro_name,evaluations_mmlu_pro_value,evaluations_mmlu_pro_normalized_score,features_is_not_available_on_hub,features_is_merged,features_is_moe,features_is_flagged,features_is_official_provider,metadata_upload_date,metadata_submission_date,metadata_generation,metadata_base_model,metadata_hub_license,metadata_hub_hearts,metadata_params_billions,metadata_co2_cost
nvidia/AceMath-72B-RM_bfloat16_bb8cb2e7bd45c1d74894d87a95249d5dd5c19bf4_True,nvidia/AceMath-72B-RM,bb8cb2e7bd45c1d74894d87a95249d5dd5c19bf4,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForSequenceClassification,3.42882672145239,TRUE,IFEval,0.141259635544799,14.1259635544799,BBH,0.271742635089773,1.40350165012095,MATH Level 5,0,0,GPQA,0.234060402684564,0,MUSR,0.335145833333333,3.05989583333333,MMLU-PRO,0.117852393617021,1.98359929078014,TRUE,FALSE,FALSE,FALSE,TRUE,2025-01-14,2025-01-24,0,nvidia/AceMath-72B-RM,cc-by-nc-4.0,6,71.461,75.0003619479111
nvidia/AceMath-7B-Instruct_bfloat16_f29b4bd5ad5e4fc7bfb52343dca2dd07e948f964_True,nvidia/AceMath-7B-Instruct,f29b4bd5ad5e4fc7bfb52343dca2dd07e948f964,bfloat16,chatmodels,Original,Qwen2ForCausalLM,19.7660600373752,TRUE,IFEval,0.45317756885065,45.317756885065,BBH,0.499385473262444,29.9938258579085,MATH Level 5,0,0,GPQA,0.291946308724832,5.59284116331097,MUSR,0.419270833333333,11.2088541666667,MMLU-PRO,0.338347739361702,26.4830821513002,TRUE,FALSE,FALSE,FALSE,TRUE,2025-01-13,2025-01-24,0,nvidia/AceMath-7B-Instruct,cc-by-nc-4.0,9,7.616,0.988654147993939
nvidia/AceMath-7B-RM_bfloat16_2a7b81019f94d1a78eec298f7cf5c677ff958f5a_True,nvidia/AceMath-7B-RM,2a7b81019f94d1a78eec298f7cf5c677ff958f5a,bfloat16,fine-tunedondomain-specificdatasets,Original,Qwen2ForSequenceClassification,3.22439000630696,TRUE,IFEval,0.14937809456686,14.937809456686,BBH,0.242268929276833,0.251527035056447,MATH Level 5,0,0,GPQA,0.245805369127517,0,MUSR,0.358,2.61666666666667,MMLU-PRO,0.113863031914894,1.54033687943262,TRUE,FALSE,FALSE,FALSE,TRUE,2025-01-14,2025-01-24,0,nvidia/AceMath-7B-RM,cc-by-nc-4.0,5,7.071,0.677139651326779
nvidia/Hymba-1.5B-Base_bfloat16_85e5b833d75f26170c7684ba83140f1bf9fedf37_False,nvidia/Hymba-1.5B-Base,85e5b833d75f26170c7684ba83140f1bf9fedf37,bfloat16,pretrained,Original,HymbaForCausalLM,7.92198908307419,FALSE,IFEval,0.229512138902556,22.9512138902556,BBH,0.325647852141822,7.68994111813814,MATH Level 5,0.006797583081571,0.6797583081571,GPQA,0.255872483221477,0.782997762863532,MUSR,0.356635416666667,5.17942708333334,MMLU-PRO,0.192237367021277,10.2485963356974,TRUE,FALSE,FALSE,FALSE,TRUE,2024-10-09,2024-12-06,0,nvidia/Hymba-1.5B-Base,other,138,1.523,9.10791437880169
nvidia/Hymba-1.5B-Instruct_bfloat16_ffc758eefef247c0ee4d7ce41636562759027ce6_True,nvidia/Hymba-1.5B-Instruct,ffc758eefef247c0ee4d7ce41636562759027ce6,bfloat16,chatmodels,Original,HymbaForCausalLM,13.7392113616459,TRUE,IFEval,0.600905597148898,60.0905597148898,BBH,0.306713390823188,4.59146361547248,MATH Level 5,0,0,GPQA,0.288590604026846,5.14541387024609,MUSR,0.331583333333333,1.04791666666667,MMLU-PRO,0.204039228723404,11.5599143026005,TRUE,FALSE,FALSE,FALSE,TRUE,2024-10-31,2024-12-06,1,nvidia/Hymba-1.5B-Instruct (Merge),other,223,1.523,6.71266576424283
nvidia/Llama-3.1-Minitron-4B-Depth-Base_bfloat16_40d82bc951b4f39e9c9e11176334250c30975098_False,nvidia/Llama-3.1-Minitron-4B-Depth-Base,40d82bc951b4f39e9c9e11176334250c30975098,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,11.5321699752737,FALSE,IFEval,0.16069362624503,16.069362624503,BBH,0.417070419310489,19.4441095555079,MATH Level 5,0.0120845921450151,1.20845921450151,GPQA,0.263422818791946,1.78970917225951,MUSR,0.4010625,10.6994791666667,MMLU-PRO,0.27983710106383,19.9819001182033,TRUE,FALSE,FALSE,FALSE,TRUE,2024-08-13,2024-09-25,0,nvidia/Llama-3.1-Minitron-4B-Depth-Base,other,20,4.02,0.467690635805229
nvidia/Llama-3.1-Nemotron-70B-Instruct-HF_bfloat16_250db5cf2323e04a6d2025a2ca2b94a95c439e88_True,nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,250db5cf2323e04a6d2025a2ca2b94a95c439e88,bfloat16,chatmodels,Original,LlamaForCausalLM,34.5783715382223,TRUE,IFEval,0.738067217205903,73.8067217205903,BBH,0.631600066889504,47.1095304937273,MATH Level 5,0.287009063444109,28.7009063444109,GPQA,0.258389261744966,1.11856823266219,MUSR,0.432760416666667,13.1950520833333,MMLU-PRO,0.491855053191489,43.5394503546099,TRUE,FALSE,FALSE,FALSE,TRUE,2024-10-12,2024-10-16,2,meta-llama/Meta-Llama-3.1-70B,llama3.1,2015,70.554,13.6287476336013
nvidia/Minitron-4B-Base_bfloat16_d6321f64412982046a32d761701167e752fedc02_False,nvidia/Minitron-4B-Base,d6321f64412982046a32d761701167e752fedc02,bfloat16,pretrained,Original,NemotronForCausalLM,11.9399727051767,FALSE,IFEval,0.221793729526545,22.1793729526545,BBH,0.40838762439925,17.2156006550611,MATH Level 5,0.0173716012084592,1.73716012084592,GPQA,0.269295302013423,2.57270693512304,MUSR,0.413375,9.93854166666667,MMLU-PRO,0.261968085106383,17.9964539007092,TRUE,FALSE,FALSE,FALSE,TRUE,2024-07-19,2024-09-25,0,nvidia/Minitron-4B-Base,other,129,4,1.18926681315643
nvidia/Minitron-8B-Base_bfloat16_70fa5997afc42807f41eebd5d481f040556fdf97_False,nvidia/Minitron-8B-Base,70fa5997afc42807f41eebd5d481f040556fdf97,bfloat16,pretrained,Original,NemotronForCausalLM,14.1787264154315,FALSE,IFEval,0.242426760994162,24.2426760994162,BBH,0.43950631883576,22.0407929700052,MATH Level 5,0.0234138972809668,2.34138972809668,GPQA,0.273489932885906,3.13199105145414,MUSR,0.402552083333333,9.08567708333334,MMLU-PRO,0.318068484042553,24.2298315602837,TRUE,FALSE,FALSE,FALSE,TRUE,2024-07-19,2024-09-25,0,nvidia/Minitron-8B-Base,other,63,7.22,1.41252072016633
nvidia/Mistral-NeMo-Minitron-8B-Base_bfloat16_cc94637b669b62c4829b1e0c3b9074fecd883b74_False,nvidia/Mistral-NeMo-Minitron-8B-Base,cc94637b669b62c4829b1e0c3b9074fecd883b74,bfloat16,fine-tunedondomain-specificdatasets,Original,MistralForCausalLM,17.6601615070764,FALSE,IFEval,0.194565973838305,19.4565973838305,BBH,0.521909809052142,31.8220151574902,MATH Level 5,0.0460725075528701,4.60725075528701,GPQA,0.325503355704698,10.0671140939597,MUSR,0.40915625,8.94453125,MMLU-PRO,0.379571143617021,31.0634604018913,TRUE,FALSE,FALSE,FALSE,TRUE,2024-08-19,2024-08-22,0,nvidia/Mistral-NeMo-Minitron-8B-Base,other,169,7.88,3.40402832024504
nvidia/Mistral-NeMo-Minitron-8B-Instruct_bfloat16_27964e305f862f9947f577332a943d7013abc30f_True,nvidia/Mistral-NeMo-Minitron-8B-Instruct,27964e305f862f9947f577332a943d7013abc30f,bfloat16,chatmodels,Original,MistralForCausalLM,21.722143311104,TRUE,IFEval,0.500388967938403,50.0388967938403,BBH,0.532091960584029,34.1264912453462,MATH Level 5,0.00528700906344411,0.528700906344411,GPQA,0.287751677852349,5.03355704697987,MUSR,0.388572916666667,7.37161458333333,MMLU-PRO,0.399102393617021,33.2335992907801,TRUE,FALSE,FALSE,FALSE,TRUE,2024-10-02,2024-10-04,1,nvidia/Mistral-NeMo-Minitron-8B-Instruct (Merge),other,73,8.414,1.99389796292529
nvidia/Nemotron-Mini-4B-Instruct_bfloat16_6a417790c444fd65a3da6a5c8821de6afc9654a6_True,nvidia/Nemotron-Mini-4B-Instruct,6a417790c444fd65a3da6a5c8821de6afc9654a6,bfloat16,chatmodels,Original,NemotronForCausalLM,17.9355153410832,TRUE,IFEval,0.666876110941192,66.6876110941192,BBH,0.386484079859154,14.2038251788621,MATH Level 5,0,0,GPQA,0.280201342281879,4.0268456375839,MUSR,0.376729166666667,4.62447916666667,MMLU-PRO,0.262632978723404,18.0703309692671,TRUE,FALSE,FALSE,FALSE,TRUE,2024-09-10,2024-09-25,1,nvidia/Minitron-4B-Base,other,148,4,1.1173137879977
nvidia/OpenMath2-Llama3.1-8B_float16_4187cd28e77e76367261992b3274c77ffcbfd3d5_False,nvidia/OpenMath2-Llama3.1-8B,4187cd28e77e76367261992b3274c77ffcbfd3d5,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,8.98781780182601,FALSE,IFEval,0.233059393520304,23.3059393520304,BBH,0.409552414016945,16.2943699762186,MATH Level 5,0.0415407854984894,4.15407854984894,GPQA,0.26510067114094,2.01342281879195,MUSR,0.343552083333333,2.01067708333333,MMLU-PRO,0.155335771276596,6.14841903073286,TRUE,FALSE,FALSE,FALSE,TRUE,2024-09-30,2024-12-07,1,nvidia/OpenMath2-Llama3.1-8B (Merge),llama3.1,26,8.03,1.62670493051135
nxmwxm/Beast-Soul-new_float16_dd2ae8a96b7d088eb94a1cfa6ff84c3489e8c010_False,nxmwxm/Beast-Soul-new,dd2ae8a96b7d088eb94a1cfa6ff84c3489e8c010,float16,basemergesandmoerges,Original,MistralForCausalLM,21.830261529422,FALSE,IFEval,0.486874825463105,48.6874825463105,BBH,0.522714362888452,33.0727591685521,MATH Level 5,0.074773413897281,7.4773413897281,GPQA,0.281879194630873,4.25055928411633,MUSR,0.445927083333333,14.1408854166667,MMLU-PRO,0.310172872340426,23.3525413711584,FALSE,FALSE,FALSE,FALSE,FALSE,2024-08-07,2024-08-07,1,nxmwxm/Beast-Soul-new (Merge),"",0,7.242,0.657023046365319
occiglot/occiglot-7b-es-en-instruct_float16_5858f6ee118eef70896f1870fd61052348ff571e_True,occiglot/occiglot-7b-es-en-instruct,5858f6ee118eef70896f1870fd61052348ff571e,float16,chatmodels,Original,MistralForCausalLM,12.3949633909971,TRUE,IFEval,0.348514164638714,34.8514164638714,BBH,0.411097022978108,17.2354103556121,MATH Level 5,0.020392749244713,2.0392749244713,GPQA,0.259228187919463,1.23042505592841,MUSR,0.37375,4.45208333333333,MMLU-PRO,0.231050531914894,14.561170212766,TRUE,FALSE,FALSE,FALSE,FALSE,2024-03-05,2024-09-02,0,occiglot/occiglot-7b-es-en-instruct,apache-2.0,2,7.242,0.688738120742571
odyssey-labs/Astral-1-10B_float16_00b55cd83fb4b97cd2d83604c04bd0b96da4b26f_True,odyssey-labs/Astral-1-10B,00b55cd83fb4b97cd2d83604c04bd0b96da4b26f,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,18.3880822574228,TRUE,IFEval,0.387806575442049,38.7806575442049,BBH,0.48725639243342,28.3132324067604,MATH Level 5,0.0166163141993958,1.66163141993958,GPQA,0.305369127516779,7.38255033557047,MUSR,0.427979166666667,12.1307291666667,MMLU-PRO,0.298537234042553,22.0596926713948,FALSE,FALSE,FALSE,FALSE,FALSE,"",2025-01-28,0,Removed,"",0,10.732,0.75689925650658
olabs-ai/reflection_model_float16_a8b0fc584b10e0110e04f9d21c7f10d24391c1d5_False,olabs-ai/reflection_model,a8b0fc584b10e0110e04f9d21c7f10d24391c1d5,float16,fine-tunedondomain-specificdatasets,Adapter,?,14.0162249514825,FALSE,IFEval,0.159869147196106,15.9869147196106,BBH,0.471250864583874,25.2068817388119,MATH Level 5,0.047583081570997,4.7583081570997,GPQA,0.300335570469799,6.71140939597315,MUSR,0.350833333333333,5.75416666666667,MMLU-PRO,0.331117021276596,25.6796690307329,TRUE,FALSE,FALSE,FALSE,FALSE,2024-09-08,2024-09-08,0,olabs-ai/reflection_model,apache-2.0,1,9.3,2.40754344962179
ontocord/Llama_3.2_1b-autoredteam_helpfulness-train_float16_3115f5fa8573b9766a25a0e5e966b99652ecb77c_True,ontocord/Llama_3.2_1b-autoredteam_helpfulness-train,3115f5fa8573b9766a25a0e5e966b99652ecb77c,float16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,6.33865480753776,TRUE,IFEval,0.27654844700949,27.654844700949,BBH,0.311507753064146,4.33696224323471,MATH Level 5,0.000755287009063444,0.0755287009063444,GPQA,0.259228187919463,1.23042505592841,MUSR,0.345875,3.26770833333333,MMLU-PRO,0.113198138297872,1.4664598108747,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-30,2025-01-31,0,ontocord/Llama_3.2_1b-autoredteam_helpfulness-train,llama3.2,0,1.498,0.381477151280487
ontocord/RedPajama-3B-v1-AutoRedteam_float16_abfffba25b38db573761a30ee5cb2238224d3d35_False,ontocord/RedPajama-3B-v1-AutoRedteam,abfffba25b38db573761a30ee5cb2238224d3d35,float16,fine-tunedondomain-specificdatasets,Original,GPTNeoXForCausalLM,3.41222422305229,FALSE,IFEval,0.134340217290124,13.4340217290124,BBH,0.302568251986314,2.94952233861581,MATH Level 5,0,0,GPQA,0.24244966442953,0,MUSR,0.3660625,2.89114583333333,MMLU-PRO,0.11078789893617,1.19865543735224,FALSE,FALSE,FALSE,FALSE,FALSE,"",2025-01-14,0,Removed,"",0,2.776,0.176995866095228
ontocord/RedPajama-3B-v1-AutoRedteam-Harmless-only_float16_39445554944ee8b7b135c177d96348b5be4cea11_True,ontocord/RedPajama-3B-v1-AutoRedteam-Harmless-only,39445554944ee8b7b135c177d96348b5be4cea11,float16,fine-tunedondomain-specificdatasets,Original,GPTNeoXForCausalLM,3.84983885447231,TRUE,IFEval,0.152475431854147,15.2475431854147,BBH,0.312366978918283,3.77955583976431,MATH Level 5,0,0,GPQA,0.231543624161074,0,MUSR,0.366125,2.965625,MMLU-PRO,0.109956781914894,1.10630910165485,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-15,2025-01-28,0,ontocord/RedPajama-3B-v1-AutoRedteam-Harmless-only,apache-2.0,0,2.776,0.222745661852209
ontocord/RedPajama3b_v1-autoredteam_helpfulness-train_float16_624ffe9d59c306768a13ae6953be54a04501f272_True,ontocord/RedPajama3b_v1-autoredteam_helpfulness-train,624ffe9d59c306768a13ae6953be54a04501f272,float16,fine-tunedondomain-specificdatasets,Original,GPTNeoXForCausalLM,6.00069037288263,TRUE,IFEval,0.284766641400373,28.4766641400373,BBH,0.309274085502784,3.37212467137125,MATH Level 5,0.00453172205438067,0.453172205438067,GPQA,0.245805369127517,0,MUSR,0.35796875,2.51276041666667,MMLU-PRO,0.110704787234043,1.1894208037825,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-26,2025-01-26,0,ontocord/RedPajama3b_v1-autoredteam_helpfulness-train,apache-2.0,0,2.776,0.332129345627555
ontocord/starcoder2_3b-AutoRedteam_float16_5369e550124b39b17a6350d3e77a696329460c7b_False,ontocord/starcoder2_3b-AutoRedteam,5369e550124b39b17a6350d3e77a696329460c7b,float16,fine-tunedondomain-specificdatasets,Original,Starcoder2ForCausalLM,5.25286503050588,FALSE,IFEval,0.157371330292513,15.7371330292513,BBH,0.34976446197436,8.63768722064784,MATH Level 5,0.000755287009063444,0.0755287009063444,GPQA,0.251677852348993,0.223713646532442,MUSR,0.364572916666667,3.10494791666667,MMLU-PRO,0.133643617021277,3.73817966903073,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-16,2025-01-27,0,ontocord/starcoder2_3b-AutoRedteam,bigscience-openrail-m,0,3.181,0.239704662771957
oobabooga/CodeBooga-34B-v0.1_float16_8a4e1e16ac46333cbd0c17d733d3d70a956071a6_True,oobabooga/CodeBooga-34B-v0.1,8a4e1e16ac46333cbd0c17d733d3d70a956071a6,float16,basemergesandmoerges,Original,LlamaForCausalLM,15.095240905584,TRUE,IFEval,0.525018063183464,52.5018063183464,BBH,0.342744118566172,8.56246586263606,MATH Level 5,0.00528700906344411,0.528700906344411,GPQA,0.256711409395973,0.894854586129753,MUSR,0.431020833333333,12.9776041666667,MMLU-PRO,0.235954122340426,15.1060135933806,TRUE,FALSE,FALSE,FALSE,FALSE,2023-10-19,2024-07-29,0,oobabooga/CodeBooga-34B-v0.1,llama2,143,33.744,2.08700356874993
oopere/pruned10-llama-3.2-3B_float16_5958def83347d0a8f8b95d27e7cdff37329b988c_False,oopere/pruned10-llama-3.2-3B,5958def83347d0a8f8b95d27e7cdff37329b988c,float16,pretrained,Original,LlamaForCausalLM,6.78147417154252,FALSE,IFEval,0.177629800041667,17.7629800041667,BBH,0.334042111716446,7.75947712418301,MATH Level 5,0.0113293051359517,1.13293051359517,GPQA,0.266778523489933,2.23713646532438,MUSR,0.372166666666667,4.6875,MMLU-PRO,0.163979388297872,7.10882092198582,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-22,2024-12-22,1,oopere/pruned10-llama-3.2-3B (Merge),llama3.2,0,3.001,0.660533983508253
oopere/pruned20-llama-1b_float16_3351c9a062055ce6c16dd2c9f0c229fb5dd7396b_False,oopere/pruned20-llama-1b,3351c9a062055ce6c16dd2c9f0c229fb5dd7396b,float16,basemergesandmoerges,Original,LlamaForCausalLM,4.86363846042225,FALSE,IFEval,0.199362136907849,19.9362136907849,BBH,0.30313627830972,3.18539425984899,MATH Level 5,0.00302114803625378,0.302114803625378,GPQA,0.25,0,MUSR,0.363145833333333,4.39322916666667,MMLU-PRO,0.112283909574468,1.36487884160756,TRUE,FALSE,FALSE,FALSE,FALSE,2024-11-16,2024-11-16,1,oopere/pruned20-llama-1b (Merge),llama3.2,0,1.075,0.401478046019652
oopere/pruned20-llama-3.2-3b_float16_e92642870b0ad66e589889305608f422ee9be975_False,oopere/pruned20-llama-3.2-3b,e92642870b0ad66e589889305608f422ee9be975,float16,pretrained,Original,LlamaForCausalLM,5.48032614432189,FALSE,IFEval,0.178878708493464,17.8878708493464,BBH,0.324784839129098,6.33274546522729,MATH Level 5,0.00528700906344411,0.528700906344411,GPQA,0.265939597315436,2.12527964205817,MUSR,0.34184375,2.89713541666667,MMLU-PRO,0.127992021276596,3.11022458628842,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-12,2024-12-12,1,oopere/pruned20-llama-3.2-3b (Merge),llama3.2,0,2.79,0.60603950486564
oopere/pruned40-llama-1b_float16_3de470d9c61cb57cea821e93b43fb250aa14b975_False,oopere/pruned40-llama-1b,3de470d9c61cb57cea821e93b43fb250aa14b975,float16,pretrained,Original,LlamaForCausalLM,6.49506415091076,FALSE,IFEval,0.228438321431579,22.8438321431579,BBH,0.296915638014199,2.65530893137662,MATH Level 5,0.000755287009063444,0.0755287009063444,GPQA,0.243288590604027,0,MUSR,0.428666666666667,12.4833333333333,MMLU-PRO,0.108211436170213,0.912381796690307,TRUE,FALSE,FALSE,FALSE,FALSE,2024-11-16,2024-11-26,1,oopere/pruned40-llama-1b (Merge),llama3.2,0,0.914,0.376621285485414
oopere/pruned40-llama-3.2-3b_float16_ceb2073cda2f21afa10efcbae74583fc9b319d54_False,oopere/pruned40-llama-3.2-3b,ceb2073cda2f21afa10efcbae74583fc9b319d54,float16,pretrained,Original,LlamaForCausalLM,5.18246289956441,FALSE,IFEval,0.218296342593208,21.8296342593208,BBH,0.316711702809771,4.74010154594563,MATH Level 5,0.00151057401812689,0.151057401812689,GPQA,0.229865771812081,0,MUSR,0.3539375,2.40885416666667,MMLU-PRO,0.117686170212766,1.96513002364066,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-12,2024-12-12,1,oopere/pruned40-llama-3.2-3b (Merge),llama3.2,0,2.367,0.597667318719724
oopere/pruned60-llama-1b_float16_86b157256928b50ee07cc3cf5b3884b70062f2fe_False,oopere/pruned60-llama-1b,86b157256928b50ee07cc3cf5b3884b70062f2fe,float16,pretrained,Original,LlamaForCausalLM,5.42980237577008,FALSE,IFEval,0.182850392514085,18.2850392514085,BBH,0.30161934741854,2.94252648075335,MATH Level 5,0,0,GPQA,0.249161073825503,0,MUSR,0.408791666666667,9.43229166666667,MMLU-PRO,0.117270611702128,1.91895685579196,TRUE,FALSE,FALSE,FALSE,FALSE,2024-11-16,2024-11-25,1,oopere/pruned60-llama-1b (Merge),llama3.2,1,0.753,0.382487881515074
oopere/pruned60-llama-3.2-3b_float16_c8c061d55288274a59205fa740b51a951ca93335_False,oopere/pruned60-llama-3.2-3b,c8c061d55288274a59205fa740b51a951ca93335,float16,pretrained,Original,LlamaForCausalLM,5.065740099545,FALSE,IFEval,0.182475830795622,18.2475830795622,BBH,0.31662597093352,3.98840191534689,MATH Level 5,0,0,GPQA,0.27013422818792,2.68456375838927,MUSR,0.363333333333333,4.01666666666667,MMLU-PRO,0.113115026595745,1.45722517730496,TRUE,FALSE,FALSE,FALSE,FALSE,2024-12-12,2024-12-13,1,oopere/pruned60-llama-3.2-3b (Merge),llama3.2,0,1.944,0.620884220907376
open-atlas/Atlas-Flash-1.5B-Preview_float16_160bf22e66b286a8ae7887a86fb21d7c49f7473e_True,open-atlas/Atlas-Flash-1.5B-Preview,160bf22e66b286a8ae7887a86fb21d7c49f7473e,float16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,7.93916936554916,TRUE,IFEval,0.326956918753352,32.6956918753352,BBH,0.321546010266085,5.65438059799863,MATH Level 5,0.0309667673716012,3.09667673716012,GPQA,0.25251677852349,0.335570469798655,MUSR,0.348791666666667,1.69895833333333,MMLU-PRO,0.137383643617021,4.15373817966903,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-26,2025-02-01,1,open-atlas/Atlas-Flash-1.5B-Preview (Merge),mit,1,1.777,0.605243897324685
open-atlas/Atlas-Flash-7B-Preview_float16_d3d9a1e00c9c95e961ec8ec5f8e64e00b2cdb3a9_True,open-atlas/Atlas-Flash-7B-Preview,d3d9a1e00c9c95e961ec8ec5f8e64e00b2cdb3a9,float16,fine-tunedondomain-specificdatasets,Original,Qwen2ForCausalLM,13.2036433810695,TRUE,IFEval,0.390754309676104,39.0754309676104,BBH,0.354199435664397,9.39485410104266,MATH Level 5,0,0,GPQA,0.288590604026846,5.14541387024609,MUSR,0.383583333333333,5.78125,MMLU-PRO,0.27842420212766,19.8249113475177,TRUE,FALSE,FALSE,FALSE,FALSE,2025-01-26,2025-02-01,1,open-atlas/Atlas-Flash-7B-Preview (Merge),mit,3,7.616,0.67206637895075
openai-community/gpt2_bfloat16_607a30d783dfa663caf39e06633721c8d4cfcd7e_False,openai-community/gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,bfloat16,pretrained,Original,GPT2LMHeadModel,6.51080708776172,FALSE,IFEval,0.179253270211927,17.9253270211927,BBH,0.303571124421336,2.67498136798699,MATH Level 5,0.00226586102719033,0.226586102719033,GPQA,0.258389261744966,1.11856823266219,MUSR,0.447052083333333,15.3481770833333,MMLU-PRO,0.115940824468085,1.77120271867612,TRUE,FALSE,FALSE,FALSE,TRUE,2022-03-02,2024-06-12,0,openai-community/gpt2,mit,2557,0.137,0.0859412568146148
openai-community/gpt2_float16_607a30d783dfa663caf39e06633721c8d4cfcd7e_False,openai-community/gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,float16,pretrained,Original,GPT2LMHeadModel,6.29647106783872,FALSE,IFEval,0.177954494075719,17.7954494075719,BBH,0.301658010676531,2.81591130950851,MATH Level 5,0.00302114803625378,0.302114803625378,GPQA,0.258389261744966,1.11856823266219,MUSR,0.439020833333333,13.9109375,MMLU-PRO,0.116522606382979,1.8358451536643,TRUE,FALSE,FALSE,FALSE,TRUE,2022-03-02,2024-08-12,0,openai-community/gpt2,mit,2557,0.137,0.117386895248811
openai-community/gpt2-large_bfloat16_32b71b12589c2f8d625668d2335a01cac3249519_False,openai-community/gpt2-large,32b71b12589c2f8d625668d2335a01cac3249519,bfloat16,pretrained,Original,GPT2LMHeadModel,5.47959037520557,FALSE,IFEval,0.204782200117909,20.4782200117909,BBH,0.306884187601188,3.25379054497874,MATH Level 5,0.006797583081571,0.6797583081571,GPQA,0.259228187919463,1.23042505592841,MUSR,0.378864583333333,5.65807291666667,MMLU-PRO,0.114195478723404,1.57727541371158,TRUE,FALSE,FALSE,FALSE,TRUE,2022-03-02,2024-06-12,0,openai-community/gpt2-large,mit,283,0.812,0.180462238431619
openai-community/gpt2-medium_bfloat16_6dcaa7a952f72f9298047fd5137cd6e4f05f41da_False,openai-community/gpt2-medium,6dcaa7a952f72f9298047fd5137cd6e4f05f41da,bfloat16,pretrained,Original,GPT2LMHeadModel,5.8268115862481,FALSE,IFEval,0.220844027181213,22.0844027181213,BBH,0.305028023217627,2.71997223835624,MATH Level 5,0.00302114803625378,0.302114803625378,GPQA,0.26258389261745,1.67785234899329,MUSR,0.388447916666667,6.15598958333333,MMLU-PRO,0.118184840425532,2.0205378250591,TRUE,FALSE,FALSE,FALSE,TRUE,2022-03-02,2024-06-12,0,openai-community/gpt2-medium,mit,166,0.38,0.121061915000596
openai-community/gpt2-xl_bfloat16_15ea56dee5df4983c59b2538573817e1667135e2_False,openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,bfloat16,pretrained,Original,GPT2LMHeadModel,4.98018762739917,FALSE,IFEval,0.203857985700164,20.3857985700164,BBH,0.300857611232608,2.58096064745272,MATH Level 5,0.00302114803625378,0.302114803625378,GPQA,0.258389261744966,1.11856823266219,MUSR,0.370958333333333,4.03645833333333,MMLU-PRO,0.113115026595745,1.45722517730496,TRUE,FALSE,FALSE,FALSE,TRUE,2022-03-02,2024-06-12,0,openai-community/gpt2-xl,mit,325,1.608,0.215313699838485
openbmb/MiniCPM-S-1B-sft-llama-format_bfloat16_7de07f8895c168a7ee01f624f50c44f6966c9735_True,openbmb/MiniCPM-S-1B-sft-llama-format,7de07f8895c168a7ee01f624f50c44f6966c9735,bfloat16,fine-tunedondomain-specificdatasets,Original,LlamaForCausalLM,8.87018453155293,TRUE,IFEval,0.332876766978284,33.2876766978284,BBH,0.304931363220705,3.89845521424289,MATH Level 5,0.0234138972809668,2.34138972809668,GPQA,0.270973154362416,2.79642058165548,MUSR,0.331677083333333,1.35963541666667,MMLU-PRO,0.185837765957447,9.53752955082742,TRUE,FALSE,FALSE,FALSE,FALSE,2024-06-14,2024-11-19,0,openbmb/MiniCPM-S-1B-sft-llama-format,apache-2.0,4,1,0.540036847471136
openchat/openchat-3.5-0106_bfloat16_ff058fda49726ecf4ea53dc1635f917cdb8ba36b_True,openchat/openchat-3.5-0106,ff058fda49726ecf4ea53dc1635f917cdb8ba36b,bfloat16,fine-tunedondomain-specificdatasets,Original,MistralForCausalLM,22.6586834330757,TRUE,IFEval,0.595135351977198,59.5135351977198,BBH,0.461697870839606,24.0387112139116,MATH Level 5,0.074773413897281,7.4773413897281,GPQA,0.307885906040268,7.71812080536913,MUSR,0.4254375,11.7463541666667,MMLU-PRO,0.329122340425532,25.4580378250591,TRUE,FALSE,FALSE,FALSE,TRUE,2024-01-07,2024-06-27,1,mistralai/Mistral-7B-v0.1,apache-2.0,351,7.242,2.35495886433684
